stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000207549,9606.ENSP00000338562,UNC13D,STX3,9606,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.406
9606.ENSP00000207549,9606.ENSP00000219150,UNC13D,CORO1A,9606,0.438,0.0,0.0,0.0,0.112,0.0,0.0,0.393
9606.ENSP00000207549,9606.ENSP00000265843,UNC13D,EXPH5,9606,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.479
9606.ENSP00000207549,9606.ENSP00000429842,UNC13D,SNTG1,9606,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.51
9606.ENSP00000207549,9606.ENSP00000376390,UNC13D,RAB37,9606,0.582,0.0,0.0,0.0,0.086,0.0,0.0,0.561
9606.ENSP00000207549,9606.ENSP00000361704,UNC13D,CTPS1,9606,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.693
9606.ENSP00000216038,9606.ENSP00000317123,RTCB,SNRNP200,9606,0.405,0.0,0.0,0.0,0.202,0.0,0.0,0.285
9606.ENSP00000216038,9606.ENSP00000483254,RTCB,HNRNPDL,9606,0.414,0.0,0.0,0.0,0.09,0.0,0.0,0.382
9606.ENSP00000216038,9606.ENSP00000348010,RTCB,PRPF39,9606,0.416,0.0,0.0,0.0,0.059,0.0,0.0,0.405
9606.ENSP00000216038,9606.ENSP00000269349,RTCB,EIF4A3,9606,0.417,0.0,0.0,0.0,0.345,0.057,0.0,0.132
9606.ENSP00000216038,9606.ENSP00000286788,RTCB,CCT8,9606,0.43,0.0,0.0,0.0,0.343,0.0,0.0,0.168
9606.ENSP00000216038,9606.ENSP00000451291,RTCB,HNRNPC,9606,0.431,0.0,0.0,0.0,0.25,0.0,0.0,0.272
9606.ENSP00000216038,9606.ENSP00000362330,RTCB,CHD6,9606,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.431
9606.ENSP00000216038,9606.ENSP00000341826,RTCB,HNRNPA1,9606,0.434,0.0,0.0,0.0,0.287,0.096,0.0,0.193
9606.ENSP00000216038,9606.ENSP00000377958,RTCB,CCT4,9606,0.435,0.06,0.0,0.0,0.371,0.0,0.0,0.121
9606.ENSP00000216038,9606.ENSP00000400591,RTCB,SNRPE,9606,0.436,0.0,0.0,0.0,0.351,0.0,0.0,0.167
9606.ENSP00000216038,9606.ENSP00000365439,RTCB,HNRNPK,9606,0.458,0.0,0.0,0.0,0.32,0.076,0.0,0.207
9606.ENSP00000216038,9606.ENSP00000386541,RTCB,PSMD14,9606,0.478,0.0,0.0,0.0,0.313,0.27,0.0,0.044
9606.ENSP00000216038,9606.ENSP00000299300,RTCB,CCT2,9606,0.503,0.06,0.0,0.0,0.391,0.0,0.0,0.201
9606.ENSP00000216038,9606.ENSP00000256383,RTCB,EIF2S1,9606,0.506,0.0,0.0,0.0,0.309,0.0,0.0,0.314
9606.ENSP00000216038,9606.ENSP00000355011,RTCB,ILF2,9606,0.509,0.0,0.0,0.0,0.244,0.291,0.0,0.157
9606.ENSP00000216038,9606.ENSP00000405111,RTCB,DHX57,9606,0.514,0.0,0.0,0.0,0.082,0.0,0.0,0.492
9606.ENSP00000216038,9606.ENSP00000325376,RTCB,HNRNPM,9606,0.708,0.0,0.0,0.0,0.286,0.476,0.0,0.283
9606.ENSP00000216038,9606.ENSP00000321617,RTCB,ANKZF1,9606,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.736
9606.ENSP00000216038,9606.ENSP00000254108,RTCB,FUS,9606,0.737,0.0,0.0,0.0,0.07,0.666,0.0,0.224
9606.ENSP00000216038,9606.ENSP00000261700,RTCB,C14orf166,9606,0.998,0.0,0.0,0.0,0.629,0.882,0.9,0.726
9606.ENSP00000216241,9606.ENSP00000381535,CHADL,STK32A,9606,0.647,0.0,0.0,0.0,0.052,0.056,0.0,0.637
9606.ENSP00000216252,9606.ENSP00000351108,PHF5A,HNRNPAB,9606,0.404,0.0,0.0,0.0,0.184,0.253,0.0,0.101
9606.ENSP00000216252,9606.ENSP00000483254,PHF5A,HNRNPDL,9606,0.411,0.0,0.0,0.0,0.145,0.253,0.0,0.152
9606.ENSP00000216252,9606.ENSP00000355013,PHF5A,CTR9,9606,0.412,0.0,0.0,0.0,0.097,0.0,0.0,0.375
9606.ENSP00000216252,9606.ENSP00000242776,PHF5A,DDX39A,9606,0.421,0.0,0.0,0.0,0.273,0.177,0.0,0.111
9606.ENSP00000216252,9606.ENSP00000480421,PHF5A,SRRT,9606,0.438,0.0,0.0,0.0,0.438,0.0,0.0,0.0
9606.ENSP00000216252,9606.ENSP00000376276,PHF5A,SRSF2,9606,0.449,0.0,0.0,0.0,0.251,0.0,0.0,0.294
9606.ENSP00000216252,9606.ENSP00000261479,PHF5A,PSMA6,9606,0.452,0.0,0.0,0.0,0.237,0.0,0.0,0.311
9606.ENSP00000216252,9606.ENSP00000313199,PHF5A,HNRNPD,9606,0.454,0.0,0.0,0.0,0.089,0.253,0.0,0.262
9606.ENSP00000216252,9606.ENSP00000480832,PHF5A,NOP16,9606,0.455,0.0,0.0,0.0,0.455,0.0,0.0,0.0
9606.ENSP00000216252,9606.ENSP00000355011,PHF5A,ILF2,9606,0.472,0.0,0.0,0.0,0.46,0.0,0.0,0.062
9606.ENSP00000216252,9606.ENSP00000216455,PHF5A,PSMA3,9606,0.492,0.0,0.0,0.0,0.291,0.0,0.0,0.312
9606.ENSP00000216252,9606.ENSP00000359804,PHF5A,FUBP1,9606,0.503,0.0,0.0,0.0,0.289,0.0,0.0,0.329
9606.ENSP00000216252,9606.ENSP00000418695,PHF5A,PSMD6,9606,0.504,0.0,0.0,0.0,0.062,0.0,0.0,0.493
9606.ENSP00000216252,9606.ENSP00000478982,PHF5A,RPP38,9606,0.524,0.0,0.0,0.0,0.3,0.348,0.0,0.0
9606.ENSP00000216252,9606.ENSP00000365439,PHF5A,HNRNPK,9606,0.529,0.0,0.0,0.0,0.515,0.0,0.0,0.07
9606.ENSP00000216252,9606.ENSP00000269349,PHF5A,EIF4A3,9606,0.541,0.0,0.0,0.0,0.249,0.177,0.0,0.317
9606.ENSP00000216252,9606.ENSP00000325376,PHF5A,HNRNPM,9606,0.556,0.0,0.0,0.0,0.512,0.0,0.0,0.127
9606.ENSP00000216252,9606.ENSP00000376309,PHF5A,HNRNPA3,9606,0.563,0.0,0.0,0.0,0.289,0.253,0.0,0.244
9606.ENSP00000216252,9606.ENSP00000451080,PHF5A,ERH,9606,0.57,0.0,0.0,0.0,0.57,0.0,0.0,0.0
9606.ENSP00000216252,9606.ENSP00000416959,PHF5A,TRA2B,9606,0.58,0.0,0.0,0.0,0.425,0.253,0.0,0.101
9606.ENSP00000216252,9606.ENSP00000349748,PHF5A,SFPQ,9606,0.584,0.0,0.0,0.0,0.384,0.271,0.0,0.148
9606.ENSP00000216252,9606.ENSP00000404464,PHF5A,CCBE1,9606,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.593
9606.ENSP00000216252,9606.ENSP00000379475,PHF5A,DDX39B,9606,0.614,0.0,0.0,0.0,0.515,0.177,0.0,0.111
9606.ENSP00000216252,9606.ENSP00000451291,PHF5A,HNRNPC,9606,0.62,0.0,0.0,0.0,0.445,0.253,0.0,0.159
9606.ENSP00000216252,9606.ENSP00000360525,PHF5A,MAGOH,9606,0.644,0.0,0.0,0.0,0.412,0.0,0.0,0.418
9606.ENSP00000216252,9606.ENSP00000223129,PHF5A,RPA3,9606,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0
9606.ENSP00000216252,9606.ENSP00000379372,PHF5A,GTF2A2,9606,0.695,0.0,0.0,0.0,0.543,0.0,0.0,0.36
9606.ENSP00000216252,9606.ENSP00000341826,PHF5A,HNRNPA1,9606,0.698,0.0,0.0,0.0,0.439,0.432,0.0,0.13
9606.ENSP00000216252,9606.ENSP00000362936,PHF5A,TRNAU1AP,9606,0.719,0.0,0.0,0.0,0.0,0.53,0.0,0.427
9606.ENSP00000216252,9606.ENSP00000358554,PHF5A,BCAS2,9606,0.829,0.0,0.0,0.0,0.174,0.8,0.0,0.05
9606.ENSP00000216252,9606.ENSP00000388638,PHF5A,RBM17,9606,0.858,0.0,0.0,0.0,0.201,0.0,0.8,0.183
9606.ENSP00000216252,9606.ENSP00000263694,PHF5A,SNRNP40,9606,0.86,0.0,0.0,0.0,0.33,0.8,0.0,0.0
9606.ENSP00000216252,9606.ENSP00000348010,PHF5A,PRPF39,9606,0.863,0.0,0.0,0.0,0.086,0.654,0.0,0.603
9606.ENSP00000216252,9606.ENSP00000306614,PHF5A,PPIH,9606,0.904,0.0,0.0,0.0,0.246,0.825,0.0,0.333
9606.ENSP00000216252,9606.ENSP00000361626,PHF5A,YBX1,9606,0.931,0.0,0.0,0.0,0.108,0.271,0.9,0.071
9606.ENSP00000216252,9606.ENSP00000442699,PHF5A,HTATSF1,9606,0.935,0.0,0.0,0.0,0.055,0.8,0.54,0.348
9606.ENSP00000216252,9606.ENSP00000319240,PHF5A,MAGOHB,9606,0.96,0.0,0.0,0.0,0.369,0.0,0.9,0.421
9606.ENSP00000216252,9606.ENSP00000475615,PHF5A,CWC15,9606,0.968,0.0,0.0,0.0,0.11,0.906,0.0,0.654
9606.ENSP00000216252,9606.ENSP00000366557,PHF5A,CRNKL1,9606,0.977,0.0,0.0,0.0,0.082,0.942,0.0,0.609
9606.ENSP00000216252,9606.ENSP00000227524,PHF5A,PRPF19,9606,0.983,0.0,0.0,0.0,0.321,0.969,0.0,0.269
9606.ENSP00000216252,9606.ENSP00000317123,PHF5A,SNRNP200,9606,0.994,0.0,0.0,0.0,0.185,0.906,0.9,0.365
9606.ENSP00000216252,9606.ENSP00000412566,PHF5A,SNRPB,9606,0.995,0.0,0.0,0.0,0.339,0.902,0.9,0.434
9606.ENSP00000216252,9606.ENSP00000364813,PHF5A,LSM2,9606,0.995,0.0,0.0,0.0,0.37,0.919,0.9,0.236
9606.ENSP00000216252,9606.ENSP00000365625,PHF5A,DHX16,9606,0.996,0.0,0.0,0.0,0.085,0.955,0.9,0.273
9606.ENSP00000216252,9606.ENSP00000422392,PHF5A,LSM6,9606,0.996,0.0,0.0,0.0,0.526,0.907,0.9,0.391
9606.ENSP00000216252,9606.ENSP00000249299,PHF5A,LSM8,9606,0.997,0.0,0.0,0.0,0.787,0.904,0.9,0.0
9606.ENSP00000216252,9606.ENSP00000362110,PHF5A,SF3A3,9606,0.998,0.0,0.0,0.0,0.289,0.925,0.9,0.769
9606.ENSP00000216252,9606.ENSP00000260210,PHF5A,BUD13,9606,0.998,0.0,0.0,0.0,0.0,0.927,0.9,0.751
9606.ENSP00000216252,9606.ENSP00000266735,PHF5A,SNRPF,9606,0.999,0.0,0.0,0.0,0.912,0.906,0.9,0.308
9606.ENSP00000216252,9606.ENSP00000305790,PHF5A,SF3B3,9606,0.999,0.0,0.0,0.0,0.197,0.995,0.9,0.938
9606.ENSP00000216252,9606.ENSP00000233468,PHF5A,SF3B6,9606,0.999,0.0,0.0,0.0,0.495,0.968,0.9,0.891
9606.ENSP00000216252,9606.ENSP00000272348,PHF5A,SNRPG,9606,0.999,0.0,0.0,0.0,0.914,0.906,0.9,0.067
9606.ENSP00000216252,9606.ENSP00000400591,PHF5A,SNRPE,9606,0.999,0.0,0.0,0.0,0.912,0.939,0.9,0.498
9606.ENSP00000216252,9606.ENSP00000271628,PHF5A,SF3B4,9606,0.999,0.0,0.0,0.0,0.159,0.992,0.9,0.902
9606.ENSP00000216330,9606.ENSP00000306362,FKBP3,TBCA,9606,0.404,0.0,0.0,0.0,0.278,0.0,0.0,0.208
9606.ENSP00000216330,9606.ENSP00000233893,FKBP3,HSPE1,9606,0.406,0.0,0.0,0.0,0.37,0.056,0.0,0.082
9606.ENSP00000216330,9606.ENSP00000401802,FKBP3,PSMC6,9606,0.419,0.058,0.0,0.0,0.391,0.06,0.0,0.049
9606.ENSP00000216330,9606.ENSP00000306614,FKBP3,PPIH,9606,0.427,0.0,0.0,0.0,0.114,0.175,0.0,0.279
9606.ENSP00000216330,9606.ENSP00000402338,FKBP3,RPF2,9606,0.431,0.0,0.0,0.0,0.295,0.227,0.0,0.0
9606.ENSP00000216330,9606.ENSP00000360609,FKBP3,HSP90AB1,9606,0.435,0.0,0.0,0.0,0.189,0.177,0.0,0.221
9606.ENSP00000216330,9606.ENSP00000280326,FKBP3,CCT5,9606,0.436,0.0,0.0,0.0,0.321,0.0,0.0,0.203
9606.ENSP00000216330,9606.ENSP00000261479,FKBP3,PSMA6,9606,0.436,0.047,0.0,0.0,0.418,0.057,0.0,0.048
9606.ENSP00000216330,9606.ENSP00000392257,FKBP3,PPIL6,9606,0.452,0.0,0.0,0.0,0.0,0.175,0.0,0.363
9606.ENSP00000216330,9606.ENSP00000316176,FKBP3,UBE2N,9606,0.453,0.0,0.0,0.0,0.36,0.149,0.0,0.076
9606.ENSP00000216330,9606.ENSP00000335632,FKBP3,CHP1,9606,0.457,0.0,0.0,0.0,0.0,0.366,0.0,0.18
9606.ENSP00000216330,9606.ENSP00000358737,FKBP3,ATP5F1,9606,0.457,0.0,0.0,0.0,0.457,0.0,0.0,0.0
9606.ENSP00000216330,9606.ENSP00000275603,FKBP3,CCT6A,9606,0.512,0.0,0.0,0.0,0.405,0.0,0.0,0.212
9606.ENSP00000216330,9606.ENSP00000347454,FKBP3,ANO1,9606,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.545
9606.ENSP00000216330,9606.ENSP00000264108,FKBP3,HAT1,9606,0.564,0.0,0.0,0.0,0.564,0.0,0.0,0.0
9606.ENSP00000216330,9606.ENSP00000355011,FKBP3,ILF2,9606,0.57,0.0,0.0,0.0,0.195,0.422,0.0,0.15
9606.ENSP00000216330,9606.ENSP00000484912,FKBP3,CAPS,9606,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.571
9606.ENSP00000216330,9606.ENSP00000386541,FKBP3,PSMD14,9606,0.605,0.0,0.0,0.0,0.589,0.078,0.0,0.0
9606.ENSP00000216330,9606.ENSP00000266735,FKBP3,SNRPF,9606,0.61,0.0,0.0,0.0,0.338,0.0,0.0,0.435
9606.ENSP00000216330,9606.ENSP00000358554,FKBP3,BCAS2,9606,0.614,0.0,0.0,0.0,0.232,0.0,0.0,0.517
9606.ENSP00000216330,9606.ENSP00000322396,FKBP3,RRS1,9606,0.616,0.0,0.0,0.0,0.239,0.094,0.0,0.487
9606.ENSP00000216330,9606.ENSP00000348010,FKBP3,PRPF39,9606,0.677,0.0,0.0,0.0,0.077,0.0,0.0,0.664
9606.ENSP00000216330,9606.ENSP00000216455,FKBP3,PSMA3,9606,0.77,0.047,0.0,0.0,0.72,0.057,0.0,0.193
9606.ENSP00000216330,9606.ENSP00000261700,FKBP3,C14orf166,9606,0.846,0.0,0.0,0.0,0.713,0.486,0.0,0.0
9606.ENSP00000216330,9606.ENSP00000318195,FKBP3,NCL,9606,0.911,0.0,0.0,0.0,0.129,0.065,0.0,0.899
9606.ENSP00000216330,9606.ENSP00000430432,FKBP3,HDAC2,9606,0.953,0.0,0.0,0.0,0.189,0.282,0.9,0.294
9606.ENSP00000216420,9606.ENSP00000263196,CGRRF1,DGCR2,9606,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.429
9606.ENSP00000216420,9606.ENSP00000445725,CGRRF1,RNF170,9606,0.444,0.0,0.0,0.0,0.063,0.0,0.0,0.431
9606.ENSP00000216420,9606.ENSP00000385452,CGRRF1,CGREF1,9606,0.942,0.0,0.0,0.0,0.0,0.0,0.0,0.942
9606.ENSP00000216442,9606.ENSP00000261303,ATP6V1D,PSMC1,9606,0.405,0.0,0.0,0.0,0.1,0.128,0.0,0.303
9606.ENSP00000216442,9606.ENSP00000386134,ATP6V1D,NGDN,9606,0.458,0.0,0.0,0.0,0.047,0.0,0.0,0.455
9606.ENSP00000216442,9606.ENSP00000366672,ATP6V1D,DTD1,9606,0.482,0.0,0.0,0.0,0.104,0.0,0.0,0.446
9606.ENSP00000216442,9606.ENSP00000361900,ATP6V1D,TOMM34,9606,0.557,0.0,0.0,0.0,0.0,0.5,0.0,0.15
9606.ENSP00000216442,9606.ENSP00000307272,ATP6V1D,RPTOR,9606,0.623,0.0,0.0,0.0,0.055,0.0,0.6,0.082
9606.ENSP00000216442,9606.ENSP00000303830,ATP6V1D,INSR,9606,0.654,0.043,0.0,0.0,0.051,0.0,0.65,0.0
9606.ENSP00000216442,9606.ENSP00000343885,ATP6V1D,PPA2,9606,0.715,0.0,0.0,0.0,0.071,0.0,0.65,0.193
9606.ENSP00000216442,9606.ENSP00000377878,ATP6V1D,ATP5G2,9606,0.818,0.154,0.0,0.0,0.166,0.401,0.54,0.211
9606.ENSP00000216442,9606.ENSP00000284727,ATP6V1D,ATP5G3,9606,0.868,0.154,0.0,0.0,0.166,0.401,0.54,0.429
9606.ENSP00000216442,9606.ENSP00000369513,ATP6V1D,ATP6AP1L,9606,0.892,0.0,0.0,0.0,0.083,0.677,0.54,0.302
9606.ENSP00000216442,9606.ENSP00000384183,ATP6V1D,GATSL3,9606,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0
9606.ENSP00000216442,9606.ENSP00000264433,ATP6V1D,FNIP2,9606,0.9,0.0,0.0,0.0,0.049,0.0,0.9,0.0
9606.ENSP00000216442,9606.ENSP00000339881,ATP6V1D,MIOS,9606,0.902,0.0,0.0,0.0,0.063,0.0,0.9,0.0
9606.ENSP00000216442,9606.ENSP00000358737,ATP6V1D,ATP5F1,9606,0.91,0.0,0.0,0.0,0.134,0.0,0.9,0.044
9606.ENSP00000216442,9606.ENSP00000301587,ATP6V1D,ATP5H,9606,0.92,0.0,0.0,0.0,0.133,0.0,0.9,0.161
9606.ENSP00000216442,9606.ENSP00000262030,ATP6V1D,ATP5B,9606,0.929,0.0,0.0,0.0,0.094,0.0,0.9,0.287
9606.ENSP00000216442,9606.ENSP00000349142,ATP6V1D,ATP5C1,9606,0.939,0.046,0.0,0.0,0.158,0.0,0.9,0.331
9606.ENSP00000216442,9606.ENSP00000367697,ATP6V1D,ATP6AP2,9606,0.977,0.0,0.0,0.0,0.164,0.892,0.72,0.229
9606.ENSP00000216446,9606.ENSP00000217289,PLEK2,FERMT1,9606,0.402,0.0,0.0,0.0,0.145,0.0,0.0,0.329
9606.ENSP00000216446,9606.ENSP00000248706,PLEK2,RASL11B,9606,0.544,0.0,0.0,0.0,0.049,0.0,0.0,0.54
9606.ENSP00000216455,9606.ENSP00000388337,PSMA3,SEC61G,9606,0.405,0.0,0.0,0.0,0.392,0.0,0.0,0.062
9606.ENSP00000216455,9606.ENSP00000339095,PSMA3,RPS7,9606,0.406,0.0,0.0,0.0,0.386,0.0,0.0,0.073
9606.ENSP00000216455,9606.ENSP00000430432,PSMA3,HDAC2,9606,0.409,0.0,0.0,0.0,0.186,0.282,0.0,0.069
9606.ENSP00000216455,9606.ENSP00000291458,PSMA3,CCDC58,9606,0.411,0.0,0.0,0.0,0.411,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000301072,PSMA3,TUBA1C,9606,0.425,0.0,0.0,0.0,0.213,0.282,0.0,0.065
9606.ENSP00000216455,9606.ENSP00000336799,PSMA3,TUBA1B,9606,0.426,0.0,0.0,0.0,0.114,0.282,0.0,0.171
9606.ENSP00000216455,9606.ENSP00000301587,PSMA3,ATP5H,9606,0.426,0.0,0.0,0.0,0.298,0.0,0.0,0.215
9606.ENSP00000216455,9606.ENSP00000318195,PSMA3,NCL,9606,0.43,0.0,0.0,0.0,0.228,0.27,0.0,0.069
9606.ENSP00000216455,9606.ENSP00000363641,PSMA3,TXN,9606,0.431,0.0,0.0,0.0,0.357,0.062,0.0,0.132
9606.ENSP00000216455,9606.ENSP00000355011,PSMA3,ILF2,9606,0.432,0.0,0.0,0.0,0.372,0.0,0.0,0.133
9606.ENSP00000216455,9606.ENSP00000306362,PSMA3,TBCA,9606,0.436,0.0,0.0,0.0,0.436,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000262746,PSMA3,PRDX1,9606,0.439,0.0,0.0,0.0,0.352,0.056,0.0,0.156
9606.ENSP00000216455,9606.ENSP00000441875,PSMA3,PHB2,9606,0.45,0.0,0.0,0.0,0.192,0.27,0.0,0.142
9606.ENSP00000216455,9606.ENSP00000264156,PSMA3,MCM6,9606,0.456,0.0,0.0,0.0,0.124,0.283,0.0,0.202
9606.ENSP00000216455,9606.ENSP00000369038,PSMA3,EEF1E1,9606,0.459,0.0,0.0,0.0,0.393,0.0,0.0,0.144
9606.ENSP00000216455,9606.ENSP00000310219,PSMA3,HSPA6,9606,0.461,0.0,0.0,0.0,0.428,0.061,0.0,0.078
9606.ENSP00000216455,9606.ENSP00000272424,PSMA3,TPRKB,9606,0.469,0.0,0.0,0.0,0.469,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000466214,PSMA3,PDCD5,9606,0.471,0.0,0.0,0.0,0.471,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000266087,PSMA3,FBXO7,9606,0.472,0.0,0.0,0.0,0.0,0.472,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000360525,PSMA3,MAGOH,9606,0.473,0.0,0.0,0.0,0.473,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000296930,PSMA3,NPM1,9606,0.478,0.0,0.0,0.0,0.19,0.282,0.0,0.175
9606.ENSP00000216455,9606.ENSP00000422392,PSMA3,LSM6,9606,0.48,0.0,0.0,0.0,0.263,0.056,0.0,0.312
9606.ENSP00000216455,9606.ENSP00000448054,PSMA3,NUP37,9606,0.494,0.0,0.0,0.0,0.413,0.088,0.0,0.132
9606.ENSP00000216455,9606.ENSP00000227524,PSMA3,PRPF19,9606,0.496,0.0,0.0,0.0,0.322,0.27,0.0,0.063
9606.ENSP00000216455,9606.ENSP00000295050,PSMA3,SPRTN,9606,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.497
9606.ENSP00000216455,9606.ENSP00000341289,PSMA3,TUBB4B,9606,0.508,0.0,0.0,0.0,0.2,0.282,0.0,0.212
9606.ENSP00000216455,9606.ENSP00000375978,PSMA3,XRCC5,9606,0.515,0.0,0.0,0.0,0.353,0.281,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000418447,PSMA3,PPP2CA,9606,0.523,0.0,0.0,0.0,0.369,0.231,0.0,0.096
9606.ENSP00000216455,9606.ENSP00000360316,PSMA3,DHCR24,9606,0.527,0.0,0.0,0.0,0.0,0.056,0.0,0.52
9606.ENSP00000216455,9606.ENSP00000418008,PSMA3,MRPS22,9606,0.532,0.0,0.0,0.0,0.474,0.06,0.0,0.129
9606.ENSP00000216455,9606.ENSP00000376309,PSMA3,HNRNPA3,9606,0.532,0.0,0.0,0.0,0.301,0.282,0.0,0.143
9606.ENSP00000216455,9606.ENSP00000400591,PSMA3,SNRPE,9606,0.542,0.0,0.0,0.0,0.42,0.056,0.0,0.231
9606.ENSP00000216455,9606.ENSP00000349142,PSMA3,ATP5C1,9606,0.552,0.0,0.0,0.0,0.552,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000379475,PSMA3,DDX39B,9606,0.553,0.0,0.0,0.0,0.513,0.105,0.0,0.058
9606.ENSP00000216455,9606.ENSP00000276585,PSMA3,MRPS28,9606,0.573,0.0,0.0,0.0,0.573,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000365439,PSMA3,HNRNPK,9606,0.595,0.0,0.0,0.0,0.457,0.27,0.0,0.061
9606.ENSP00000216455,9606.ENSP00000378557,PSMA3,DAAM1,9606,0.598,0.0,0.0,0.0,0.0,0.058,0.0,0.591
9606.ENSP00000216455,9606.ENSP00000316176,PSMA3,UBE2N,9606,0.598,0.0,0.0,0.0,0.454,0.078,0.0,0.265
9606.ENSP00000216455,9606.ENSP00000262030,PSMA3,ATP5B,9606,0.604,0.0,0.0,0.0,0.133,0.486,0.0,0.183
9606.ENSP00000216455,9606.ENSP00000358737,PSMA3,ATP5F1,9606,0.61,0.0,0.0,0.0,0.566,0.116,0.0,0.065
9606.ENSP00000216455,9606.ENSP00000305494,PSMA3,SPATA5L1,9606,0.65,0.0,0.0,0.0,0.151,0.534,0.0,0.187
9606.ENSP00000216455,9606.ENSP00000266735,PSMA3,SNRPF,9606,0.662,0.0,0.0,0.0,0.472,0.153,0.0,0.303
9606.ENSP00000216455,9606.ENSP00000356989,PSMA3,PFDN2,9606,0.672,0.0,0.0,0.0,0.653,0.056,0.0,0.078
9606.ENSP00000216455,9606.ENSP00000352438,PSMA3,PCBP2,9606,0.675,0.0,0.0,0.0,0.505,0.27,0.0,0.173
9606.ENSP00000216455,9606.ENSP00000379372,PSMA3,GTF2A2,9606,0.676,0.0,0.0,0.0,0.539,0.0,0.0,0.327
9606.ENSP00000216455,9606.ENSP00000369127,PSMA3,DNAJA1,9606,0.677,0.0,0.0,0.0,0.351,0.495,0.0,0.095
9606.ENSP00000216455,9606.ENSP00000296786,PSMA3,UBLCP1,9606,0.685,0.0,0.0,0.0,0.452,0.249,0.0,0.297
9606.ENSP00000216455,9606.ENSP00000272348,PSMA3,SNRPG,9606,0.688,0.0,0.0,0.0,0.685,0.0,0.0,0.05
9606.ENSP00000216455,9606.ENSP00000306548,PSMA3,MRPL13,9606,0.7,0.0,0.0,0.0,0.692,0.0,0.0,0.067
9606.ENSP00000216455,9606.ENSP00000350512,PSMA3,COPS5,9606,0.707,0.0,0.0,0.0,0.62,0.22,0.0,0.091
9606.ENSP00000216455,9606.ENSP00000341826,PSMA3,HNRNPA1,9606,0.723,0.0,0.0,0.0,0.463,0.494,0.0,0.063
9606.ENSP00000216455,9606.ENSP00000373620,PSMA3,HSPD1,9606,0.723,0.0,0.0,0.0,0.441,0.494,0.0,0.099
9606.ENSP00000216455,9606.ENSP00000360609,PSMA3,HSP90AB1,9606,0.73,0.0,0.0,0.0,0.396,0.495,0.0,0.186
9606.ENSP00000216455,9606.ENSP00000329915,PSMA3,PSMG1,9606,0.733,0.0,0.0,0.0,0.436,0.056,0.0,0.54
9606.ENSP00000216455,9606.ENSP00000264108,PSMA3,HAT1,9606,0.734,0.0,0.0,0.0,0.734,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000451291,PSMA3,HNRNPC,9606,0.74,0.0,0.0,0.0,0.432,0.494,0.0,0.168
9606.ENSP00000216455,9606.ENSP00000436049,PSMA3,EIF3M,9606,0.742,0.0,0.0,0.0,0.737,0.0,0.0,0.059
9606.ENSP00000216455,9606.ENSP00000233893,PSMA3,HSPE1,9606,0.752,0.0,0.0,0.0,0.747,0.0,0.0,0.058
9606.ENSP00000216455,9606.ENSP00000297185,PSMA3,HSPA9,9606,0.767,0.0,0.0,0.0,0.419,0.496,0.0,0.269
9606.ENSP00000216455,9606.ENSP00000378563,PSMA3,PFDN6,9606,0.769,0.07,0.0,0.0,0.74,0.111,0.0,0.053
9606.ENSP00000216455,9606.ENSP00000256383,PSMA3,EIF2S1,9606,0.77,0.0,0.0,0.222,0.695,0.061,0.0,0.09
9606.ENSP00000216455,9606.ENSP00000317334,PSMA3,TCP1,9606,0.782,0.0,0.0,0.257,0.682,0.057,0.0,0.137
9606.ENSP00000216455,9606.ENSP00000451080,PSMA3,ERH,9606,0.792,0.0,0.0,0.0,0.792,0.0,0.0,0.0
9606.ENSP00000216455,9606.ENSP00000432083,PSMA3,HSPA8,9606,0.797,0.0,0.0,0.0,0.512,0.496,0.0,0.241
9606.ENSP00000216455,9606.ENSP00000351646,PSMA3,STIP1,9606,0.824,0.0,0.0,0.0,0.627,0.521,0.0,0.096
9606.ENSP00000216455,9606.ENSP00000275603,PSMA3,CCT6A,9606,0.861,0.0,0.0,0.335,0.708,0.282,0.0,0.125
